Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 3164	6.500000		130.344674			48.534290	0.057428									54.735122	0.000000	4799.366308								0.000000	0.000000			0.000000	1.998915					0.000000	3.972032	0.000000	0.025233																	0.000000	1.773322	0.000000	0.000000	-9.541458	0.000000															
 3165	6.500000		128.645319			43.267365	0.034707									52.429527	0.000000	4809.223125								0.000000	0.000000			0.000000	1.673286					0.000000	4.867002	0.000000	0.022247																	0.000000	2.302278	0.000000	0.000000	-9.856817	0.000000															
 3166	6.500000		128.185769			37.153760	0.070866									49.598005	0.076084	4817.479533								0.000000	0.000000			0.000000	0.433820					0.000000	5.757082	-0.036445	0.000000																	0.000000	2.828344	-0.076084	0.000000	-8.256408	0.000000															
 3167	6.500000		127.909983			30.194486	0.106726									46.237064	0.252223	4825.258711								0.000000	0.000000			0.000000	0.250149					0.000000	6.653127	-0.036445	0.000000																	0.000000	3.357936	-0.176166	0.000000	-7.779177	0.000000															
 3168	6.500000		127.784342			22.398662	0.142291									42.348005	0.428299	4831.230870								0.000000	0.000000			0.000000	0.100060					0.000000	7.547021	-0.036445	0.000000																	0.000000	3.886257	-0.176166	0.000000	-5.972159	0.000000															
 3169	4.752643		123.271043			13.854463	0.104674									37.978902	0.000000	4840.314912								0.000000	1.747357			0.000000	4.487742					0.000000	8.359634	0.000000	0.036445																	0.000000	4.366537	0.000000	0.428147	-9.084042	0.000000															
 3170	4.130093		118.789088			4.811799	0.067367									33.273843	0.000000	4850.171729								0.000000	0.622550			0.000000	4.457301					0.000000	8.928503	0.000000	0.036445																	0.000000	4.702757	0.000000	0.000000	-9.856817	0.000000															
 3171	2.845463		115.600480			0.000000	0.030368									28.376969	0.000000	4860.028546								0.000000	1.284630			0.000000	3.164850					0.000000	4.772150	0.000000	0.036445																	0.000000	4.894858	0.000000	0.000000	-9.856817	0.000000															
 3172	1.098105		115.427271			0.000000	0.000000									23.336302	0.000000	4864.591809								0.000000	1.747357			0.000000	0.150089					0.000000	0.000000	0.000000	0.030117																	0.000000	5.038948	0.000000	0.000000	-4.563263	0.000000															
 3173	1.098105		115.003947			0.000000	0.000000									18.151850	0.000000	4866.229199								0.000000	0.000000			0.000000	0.400239					0.000000	0.000000	0.000000	0.000000																	0.000000	5.183038	0.000000	0.000000	-1.637391	0.000000															
 3174	1.098105		113.980349			0.000000	0.000000									12.967712	0.000000	4866.412691								0.000000	0.000000			0.000000	1.000597					0.000000	0.000000	0.000000	0.000000																	0.000000	5.183038	0.000000	0.000000	-0.183491	0.000000															
 3175	0.000000		112.019163			0.000000	0.000000									8.264170	0.000000	4868.572505								0.000000	1.098105			0.000000	1.938390					0.000000	0.000000	0.000000	0.000000																	0.000000	4.702757	0.000000	0.000000	-2.159814	0.000000															
 3176	0.000000		111.776493			0.000000	0.000000									4.962099	0.000000	4877.141591								0.000000	0.000000			-1.468006	1.688273					0.000000	0.000000	0.000000	0.000000																	0.000000	3.301570	0.000000	0.000000	-8.569086	0.000000															
 3177	0.000000		113.930659			0.000000	0.036445									8.124933	0.000000	4886.998408								0.000000	0.000000			-3.739741	1.563219					0.000000	0.000000	-0.036445	0.000000																	-3.163135	0.000000	0.000000	0.000000	-9.856817	0.000000															
 3178	1.165207		115.865047			0.000000	0.072589									12.055286	0.352227	4896.855225								-1.165207	0.000000			-3.707984	1.750810					0.000000	0.000000	-0.036445	0.000000																	-3.930845	0.000000	-0.352227	0.000000	-9.856817	0.000000															
 3179	2.330415		117.506603			9.749464	0.096567									16.708018	0.564229	4906.712042								-1.165207	0.000000			-3.665645	2.000916					-9.749464	0.000000	-0.024577	0.000000																	-4.653463	0.000000	-0.212127	0.000000	-9.856817	0.000000															
 3180	0.673963		118.913858			9.669128	0.076224									21.935672	0.776155	4916.349212								-0.036368	1.692819			-3.631771	2.201015					0.000000	0.000000	0.000000	0.019548																	-5.228666	0.000000	-0.212127	0.000000	-9.637170	0.000000															
 3181	1.839171		120.554803			10.000639	0.112041									27.691965	0.988007	4926.206029								-1.165207	0.000000			-3.665645	2.000916					-0.411184	0.000000	-0.036445	0.000000																	-5.757623	0.000000	-0.212127	0.000000	-9.856817	0.000000															
 3182	3.004378		122.166171			22.103189	0.100859									33.783204	1.199783	4936.062847								-1.165207	0.000000			-3.661410	2.025931					-12.184955	0.000000	0.000000	0.010258																	-6.092917	0.000000	-0.212127	0.000000	-9.856817	0.000000															
 3183	4.169585		123.484758			34.106014	0.089770									39.874075	1.411484	4945.605884								-1.165207	0.000000			-3.619069	2.276049					-13.153111	0.968156	0.000000	0.010258																	-6.092917	0.000000	-0.212127	0.000000	-9.543038	0.000000															
 3184	5.334793		124.686095			46.009936	0.078772									45.964576	1.623110	4955.023408								-1.165207	0.000000			-3.602132	2.376098					-13.153111	0.968156	0.000000	0.010258																	-6.092917	0.000000	-0.212127	0.000000	-9.417524	0.000000															
 3185	6.500000		125.887192			56.485068	0.067865									52.054708	1.834661	4964.440932								-1.165207	0.000000			-3.602132	2.376098					-10.854254	0.000000	0.000000	0.010258																	-6.092917	0.000000	-0.212127	0.000000	-9.417524	0.000000															
 3186	6.500000		127.819189			56.485068	0.103750									57.809176	0.916679	4974.297749								0.000000	0.000000			-3.707984	1.750810					-0.465437	0.000000	-0.036445	0.000000																	-5.757623	0.000000	0.000000	0.917330	-9.856817	0.000000															
 3187	6.500000		128.380254			52.942569	0.083347									56.561307	0.000000	4983.446812								0.000000	0.000000			-1.837204	1.250575					0.000000	3.077063	0.000000	0.019548																	0.000000	1.244366	0.000000	0.916354	-9.149064	0.000000															
 3188	6.500000		126.355662			48.534290	0.057428									54.784558	0.000000	4992.988270								0.000000	0.000000			0.000000	1.998915					0.000000	3.972032	0.000000	0.025233																	0.000000	1.773322	0.000000	0.000000	-9.541458	0.000000															
 3189	6.500000		124.657105			43.267365	0.034707									52.478960	0.000000	5002.845087								0.000000	0.000000			0.000000	1.673286					0.000000	4.867002	0.000000	0.022247																	0.000000	2.302278	0.000000	0.000000	-9.856817	0.000000															
 3190	6.500000		124.198353			37.153760	0.070866									49.647436	0.076084	5011.101495								0.000000	0.000000			0.000000	0.433820					0.000000	5.757082	-0.036445	0.000000																	0.000000	2.828344	-0.076084	0.000000	-8.256408	0.000000															
 3191	6.500000		123.923365			30.194486	0.106726									46.286491	0.252223	5018.880673								0.000000	0.000000			0.000000	0.250149					0.000000	6.653127	-0.036445	0.000000																	0.000000	3.357936	-0.176166	0.000000	-7.779177	0.000000															
 3192	6.500000		123.798520			22.398662	0.142291									42.397429	0.428299	5024.852832								0.000000	0.000000			0.000000	0.100060					0.000000	7.547021	-0.036445	0.000000																	0.000000	3.886257	-0.176166	0.000000	-5.972159	0.000000															
 3193	6.500000		123.711276			13.935695	0.104674									38.076334	0.000000	5024.165048								0.000000	0.000000			0.000000	0.062484					0.000000	8.278402	0.000000	0.036445																	0.000000	4.318527	0.000000	0.428147	0.000000	0.687784															
 3194	5.969574		123.661519			4.811081	0.067367									33.323230	0.000000	5024.165048								0.000000	0.530426			0.000000	0.025015					0.000000	9.009783	0.000000	0.036445																	0.000000	4.750797	0.000000	0.000000	0.000000	0.000000															
 3195	4.222216		123.624333			0.000000	0.030368									28.330273	0.000000	5023.768163								0.000000	1.747357			0.000000	0.012454					0.000000	4.771438	0.000000	0.036445																	0.000000	4.990937	0.000000	0.000000	0.000000	0.396885															
 3196	3.494715		123.449518			0.000000	0.000000									23.193530	0.000000	5019.431209								0.000000	0.727502			0.000000	0.150089					0.000000	0.000000	0.000000	0.030117																	0.000000	5.135027	0.000000	0.000000	0.000000	4.336955															
 3197	1.747357		123.024590			0.000000	0.000000									18.057097	0.032958	5017.213395								0.000000	1.747357			0.000000	0.400239					0.000000	0.000000	0.000000	0.000000																	0.000000	5.135027	-0.032958	0.000000	0.000000	2.217814															
 3198	0.000000		121.999388			0.000000	0.000000									13.305206	0.209112	5016.970555								0.000000	1.747357			0.000000	1.000597					0.000000	0.000000	0.000000	0.000000																	0.000000	4.750797	-0.176166	0.000000	0.000000	0.242840															
 3199	0.000000		120.036599			0.000000	0.000000									14.143658	0.385204	5016.970555								0.000000	0.000000			0.000000	1.938390					0.000000	0.000000	0.000000	0.000000																	-0.839258	0.000000	-0.176166	0.000000	0.000000	0.000000															
 3200	0.000000		119.685851			0.000000	0.000000									16.441396	0.561233	5025.538675								0.000000	0.000000			-1.361533	1.688273					0.000000	0.000000	0.000000	0.000000																	-2.298595	0.000000	-0.176166	0.000000	-8.568120	0.000000															
 3201	1.165207		121.838436			5.602623	0.035592									18.642945	0.000000	5035.395492								-1.165207	0.000000			-3.739741	1.563219					-5.602623	0.000000	-0.035592	0.000000																	-2.202545	0.000000	0.000000	0.561033	-9.856817	0.000000															
 3202	2.330415		123.771243			11.159081	0.070890									20.844360	0.000000	5045.252309								-1.165207	0.000000			-3.707984	1.750810					-5.602623	0.000000	-0.035592	0.000000																	-2.202545	0.000000	0.000000	0.000000	-9.856817	0.000000															
 3203	3.495622		125.411217			17.319854	0.072669									23.429873	0.000000	5055.109126								-1.165207	0.000000			-3.665645	2.000916					-6.252723	0.000000	-0.002363	0.000000																	-2.586775	0.000000	0.000000	0.000000	-9.856817	0.000000															
 3204	4.660829		126.816891			24.730747	0.035625									26.784094	0.000326	5064.965943								-1.165207	0.000000			-3.631771	2.201015					-7.553609	0.000000	0.000000	0.036445																	-3.355641	0.000000	-0.000326	0.000000	-9.856817	0.000000															
 3205	5.826037		128.456256			32.731016	0.050091									30.522544	0.917656	5074.822760								-1.165207	0.000000			-3.665645	2.000916					-8.204051	0.000000	-0.014759	0.000000																	-3.740074	0.000000	-0.917330	0.000000	-9.856817	0.000000															
 3206	6.500000		130.066043			41.477195	0.086123									34.740586	0.000000	5084.679577								-0.673963	0.000000			-3.661410	2.025931					-9.015882	0.000000	-0.036445	0.000000																	-4.219892	0.000000	0.000000	0.917330	-9.856817	0.000000															
 3207	6.500000		131.383050			40.623916	0.058130									39.247420	0.000000	5092.542156								0.000000	0.000000			-3.619069	2.276049					0.000000	0.511506	0.000000	0.027284																	-4.508939	0.000000	0.000000	0.000000	-7.862579	0.000000															
 3208	6.500000		128.980676			36.561670	0.033971									44.089276	0.000000	5095.516941								0.000000	0.000000			0.000000	2.376098					0.000000	3.727505	0.000000	0.023680																	-4.844234	0.000000	0.000000	0.000000	-2.974785	0.000000															
 3209	6.500000		126.578782			32.777424	0.011565									46.316145	0.000000	5095.516941								0.000000	0.000000			0.000000	2.376098					0.000000	3.482978	0.000000	0.022126																	-2.229541	0.000000	0.000000	0.000000	0.000000	0.000000															
 3210	6.500000		124.802656			29.102609	0.000000									50.355178	0.000000	5095.516941								0.000000	0.000000			0.000000	1.750810					0.000000	3.404729	0.000000	0.011470																	-4.041840	0.000000	0.000000	0.000000	0.000000	0.000000															
 3211	6.500000		123.527120			25.135298	0.027510									55.196360	0.000000	5096.505961								0.000000	0.000000			0.000000	1.250575					0.000000	3.727505	-0.027510	0.000000																	-4.844234	0.000000	0.000000	0.000000	-0.989020	0.000000															
 3212	6.500000		122.564621			20.633375	0.000000									55.811823	0.000000	5096.505961								0.000000	0.000000			0.000000	0.937793					0.000000	4.294808	0.000000	0.027284																	-0.618807	0.000000	0.000000	0.000000	0.000000	0.000000															
 3213	6.500000		121.915268			15.434966	0.034707									53.410777	0.000000	5093.145523								0.000000	0.000000			0.000000	0.624841					0.000000	5.028390	-0.034707	0.000000																	0.000000	2.397664	0.000000	0.000000	0.000000	3.360438															
 3214	6.500000		121.490646			10.196252	0.070866									50.960738	0.076084	5091.041999								0.000000	0.000000			0.000000	0.400239					0.000000	5.111530	-0.036445	0.000000																	0.000000	2.446802	-0.076084	0.000000	0.000000	2.103524															
 3215	6.500000		121.216199			14.065987	0.106726									48.667580	0.252223	5085.313360								0.000000	0.000000			0.000000	0.250149					-3.953752	0.000000	-0.036445	0.000000																	0.000000	2.290070	-0.176166	0.000000	0.000000	5.728639															
 3216	6.500000		121.091896			22.398662	0.142291									49.535552	0.428299	5079.496120								0.000000	0.000000			0.000000	0.100060					-8.448578	0.000000	-0.036445	0.000000																	-0.870921	0.000000	-0.176166	0.000000	0.000000	5.817240															
 3217	4.752643		116.579936			13.854463	0.104674									45.166012	0.000000	5088.580163								0.000000	1.747357			0.000000	4.487742					0.000000	8.359634	0.000000	0.036445																	0.000000	4.366537	0.000000	0.428147	-9.084042	0.000000															
 3218	4.130093		112.099319			4.811799	0.067367									40.460518	0.000000	5098.436980								0.000000	0.622550			0.000000	4.457301					0.000000	8.928503	0.000000	0.036445																	0.000000	4.702757	0.000000	0.000000	-9.856817	0.000000															
 3219	2.845463		108.912049			0.000000	0.030368									35.563209	0.000000	5108.293797								0.000000	1.284630			0.000000	3.164850					0.000000	4.772150	0.000000	0.036445																	0.000000	4.894858	0.000000	0.000000	-9.856817	0.000000															
 3220	1.098105		108.740178			0.000000	0.000000									30.522106	0.000000	5112.857059								0.000000	1.747357			0.000000	0.150089					0.000000	0.000000	0.000000	0.030117																	0.000000	5.038948	0.000000	0.000000	-4.563263	0.000000															
 3221	1.098105		108.318191			0.000000	0.000000									25.337219	0.000000	5114.494450								0.000000	0.000000			0.000000	0.400239					0.000000	0.000000	0.000000	0.000000																	0.000000	5.183038	0.000000	0.000000	-1.637391	0.000000															
 3222	1.098105		107.295931			0.000000	0.000000									20.152646	0.000000	5114.677941								0.000000	0.000000			0.000000	1.000597					0.000000	0.000000	0.000000	0.000000																	0.000000	5.183038	0.000000	0.000000	-0.183491	0.000000															
 3223	0.000000		105.336082			0.000000	0.000000									15.448668	0.000000	5116.837755								0.000000	1.098105			0.000000	1.938390					0.000000	0.000000	0.000000	0.000000																	0.000000	4.702757	0.000000	0.000000	-2.159814	0.000000															
 3224	0.000000		105.094748			0.000000	0.000000									12.146161	0.000000	5125.406842								0.000000	0.000000			-1.468006	1.688273					0.000000	0.000000	0.000000	0.000000																	0.000000	3.301570	0.000000	0.000000	-8.569086	0.000000															
 3225	0.000000		107.250250			0.000000	0.036445									15.308561	0.000000	5135.263659								0.000000	0.000000			-3.739741	1.563219					0.000000	0.000000	-0.036445	0.000000																	-3.163135	0.000000	0.000000	0.000000	-9.856817	0.000000															
 3226	1.165207		109.185975			0.000000	0.072589									19.238478	0.352227	5145.120476								-1.165207	0.000000			-3.707984	1.750810					0.000000	0.000000	-0.036445	0.000000																	-3.930845	0.000000	-0.352227	0.000000	-9.856817	0.000000															
